Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
RSV-host Interactions	2/109	0.373054981358184	0.4949118328027406	0	0	1.5567083795342944	1.5349603338961415	MED12;STAT2
Association of TriC CCT With Target Proteins During Biosynthesis	1/39	0.373326350068734	0.4949118328027406	0	0	2.1900954918942928	2.1579061444568044	FBXW5
Chromatin Modifications During the Maternal to Zygotic Transition (MZT)	1/39	0.373326350068734	0.4949118328027406	0	0	2.1900954918942928	2.1579061444568044	H3-3A
Export of Viral Ribonucleoproteins From Nucleus	1/39	0.373326350068734	0.4949118328027406	0	0	2.1900954918942928	2.1579061444568044	NUP98
Mitophagy	1/39	0.373326350068734	0.4949118328027406	0	0	2.1900954918942928	2.1579061444568044	TOMM6
NGF-stimulated Transcription	1/39	0.373326350068734	0.4949118328027406	0	0	2.1900954918942928	2.1579061444568044	ID2
O-glycosylation of TSR Domain-Containing Proteins	1/39	0.373326350068734	0.4949118328027406	0	0	2.1900954918942928	2.1579061444568044	CFP
Ovarian Tumor Domain Proteases	1/39	0.373326350068734	0.4949118328027406	0	0	2.1900954918942928	2.1579061444568044	PTEN
Regulation of Endogenous Retroelements by the Human Silencing Hub (HUSH) Complex	1/39	0.373326350068734	0.4949118328027406	0	0	2.1900954918942928	2.1579061444568044	H3-3A
SIRT1 Negatively Regulates rRNA Expression	1/39	0.373326350068734	0.4949118328027406	0	0	2.1900954918942928	2.1579061444568044	H3-3A
G2 M Transition	3/184	0.37501844075431146	0.49644274965183927	0	0	1.3810508992594335	1.3545072099073872	PSMA6;PSMD7;PSMC1
Cell Cycle Checkpoints	4/261	0.3767544728993639	0.49802737190130514	0	0	1.2973494296451495	1.26642265506722	PSMA6;PSMD7;PSMC1;NUP98
PI3K AKT Signaling in Cancer	2/110	0.3773050585342175	0.4980426772651671	0	0	1.5422159447583177	1.5031998012728325	PTEN;FGF23
Vpr-mediated Nuclear Import of PICs	1/40	0.38079832360052807	0.5019367346745905	0	0	2.133831007248729	2.0601826374413807	NUP98
Mitotic G2-G2 M Phases	3/186	0.38146891085460016	0.5021043783898156	0	0	1.3658179281478897	1.3162741440557657	PSMA6;PSMD7;PSMC1
DAG and IP3 Signaling	1/41	0.38818157682342286	0.5066098544983655	0	0	2.080379746835443	1.9686260476552313	PRKCD
Defective Pyroptosis	1/41	0.38818157682342286	0.5066098544983655	0	0	2.080379746835443	1.9686260476552313	H3-3A
Generation of Second Messenger Molecules	1/41	0.38818157682342286	0.5066098544983655	0	0	2.080379746835443	1.9686260476552313	HLA-DPA1
MTOR Signalling	1/41	0.38818157682342286	0.5066098544983655	0	0	2.080379746835443	1.9686260476552313	PRKAB1
PRC2 Methylates Histones and DNA	1/41	0.38818157682342286	0.5066098544983655	0	0	2.080379746835443	1.9686260476552313	H3-3A
Signaling by FGFR4	1/41	0.38818157682342286	0.5066098544983655	0	0	2.080379746835443	1.9686260476552313	FGF23
Generic Transcription Pathway	16/1230	0.3932816577340031	0.5125117737253014	0	0	1.1011472757766003	1.0276228325083716	WWTR1;CTDP1;SMARCC2;PTEN;SLC2A3;PRKAB1;MED12;PSMA6;PSMD7;CNOT1;PSMC1;NAMPT;STUB1;BRD7;H3-3A;PPARD
Condensation of Prophase Chromosomes	1/42	0.39547715872958866	0.5125117737253014	0	0	2.029535864978903	1.8827237995304753	H3-3A
NS1 Mediated Effects on Host Pathways	1/42	0.39547715872958866	0.5125117737253014	0	0	2.029535864978903	1.8827237995304753	NUP98
RND3 GTPase Cycle	1/42	0.39547715872958866	0.5125117737253014	0	0	2.029535864978903	1.8827237995304753	LEMD3
Transport of Mature mRNA Derived From an Intronless Transcript	1/42	0.39547715872958866	0.5125117737253014	0	0	2.029535864978903	1.8827237995304753	NUP98
MyD88 MAL(TIRAP) Cascade Initiated on Plasma Membrane	2/115	0.39837072004555063	0.5132164992445573	0	0	1.4736013199340032	1.3562617621861133	IKBIP;S100A8
Toll Like Receptor TLR6 TLR2 Cascade	2/115	0.39837072004555063	0.5132164992445573	0	0	1.4736013199340032	1.3562617621861133	IKBIP;S100A8
ESR-mediated Signaling	3/192	0.4007278853938811	0.5132164992445573	0	0	1.3220533603512328	1.2089816690492012	STAG2;GNB2;H3-3A
tRNA Modification in the Nucleus and Cytosol	1/43	0.40268610600898697	0.5132164992445573	0	0	1.9811131203536267	1.802016361292059	TRMT112
Activation of GABAB Receptors	1/43	0.40268610600898697	0.5132164992445573	0	0	1.9811131203536267	1.802016361292059	GNB2
Activation of Gene Expression by SREBF (SREBP)	1/43	0.40268610600898697	0.5132164992445573	0	0	1.9811131203536267	1.802016361292059	HELZ2
Formation of Incision Complex in GG-NER	1/43	0.40268610600898697	0.5132164992445573	0	0	1.9811131203536267	1.802016361292059	SUMO2
GABA B Receptor Activation	1/43	0.40268610600898697	0.5132164992445573	0	0	1.9811131203536267	1.802016361292059	GNB2
RND2 GTPase Cycle	1/43	0.40268610600898697	0.5132164992445573	0	0	1.9811131203536267	1.802016361292059	LEMD3
Signaling by FGFR2 in Disease	1/43	0.40268610600898697	0.5132164992445573	0	0	1.9811131203536267	1.802016361292059	FGF23
Transport of Mature mRNAs Derived From Intronless Transcripts	1/43	0.40268610600898697	0.5132164992445573	0	0	1.9811131203536267	1.802016361292059	NUP98
Transport of Vitamins, Nucleosides, and Related Molecules	1/43	0.40268610600898697	0.5132164992445573	0	0	1.9811131203536267	1.802016361292059	SLC25A5
Bile Acid and Bile Salt Metabolism	1/44	0.409809443199498	0.517202931806245	0	0	1.9349425964085958	1.7260906973959775	SCP2
Formation of HIV-1 Elongation Complex Containing HIV-1 Tat	1/44	0.409809443199498	0.517202931806245	0	0	1.9349425964085958	1.7260906973959775	CTDP1
HIV Transcription Elongation	1/44	0.409809443199498	0.517202931806245	0	0	1.9349425964085958	1.7260906973959775	CTDP1
Netrin-1 Signaling	1/44	0.409809443199498	0.517202931806245	0	0	1.9349425964085958	1.7260906973959775	SIAH1
PI3K Cascade	1/44	0.409809443199498	0.517202931806245	0	0	1.9349425964085958	1.7260906973959775	FGF23
Tat-mediated Elongation of the HIV-1 Transcript	1/44	0.409809443199498	0.517202931806245	0	0	1.9349425964085958	1.7260906973959775	CTDP1
Negative Regulation of the PI3K AKT Network	2/118	0.4108516795950041	0.517202931806245	0	0	1.435271770894214	1.2767072608125616	PTEN;FGF23
Toll Like Receptor 2 (TLR2) Cascade	2/118	0.4108516795950041	0.517202931806245	0	0	1.435271770894214	1.2767072608125616	IKBIP;S100A8
Toll Like Receptor TLR1 TLR2 Cascade	2/118	0.4108516795950041	0.517202931806245	0	0	1.435271770894214	1.2767072608125616	IKBIP;S100A8
Fc Epsilon Receptor (FCERI) Signaling	3/197	0.4166501093932829	0.5212012459909559	0	0	1.2876508006141698	1.1273491895502836	PSMA6;PSMD7;PSMC1
DAP12 Interactions	1/45	0.41684818267025586	0.5212012459909559	0	0	1.8908707326428846	1.6545746562628558	HLA-B
ERCC6 (CSB) and EHMT2 (G9a) Positively Regulate rRNA Expression	1/45	0.41684818267025586	0.5212012459909559	0	0	1.8908707326428846	1.6545746562628558	H3-3A
Formation of HIV Elongation Complex in the Absence of HIV Tat	1/45	0.41684818267025586	0.5212012459909559	0	0	1.8908707326428846	1.6545746562628558	CTDP1
TAK1-dependent IKK and NF-kappa-B Activation	1/45	0.41684818267025586	0.5212012459909559	0	0	1.8908707326428846	1.6545746562628558	IKBIP
L1CAM Interactions	2/120	0.41910176482077716	0.5233108522897271	0	0	1.410801493823614	1.2268915457474272	SPTAN1;ACTB
Estrogen-dependent Gene Expression	2/121	0.42320489207311385	0.5270447809095075	0	0	1.3988748041589518	1.2028908197029713	STAG2;H3-3A
Kidney Development	1/46	0.42380332490883554	0.5270447809095075	0	0	1.8487576183778716	1.587132140301504	PLAC8
M-decay Degradation of Maternal mRNAs by Maternally Stored Factors	1/46	0.42380332490883554	0.5270447809095075	0	0	1.8487576183778716	1.587132140301504	CNOT1
Binding and Uptake of Ligands by Scavenger Receptors	2/122	0.4272930944552238	0.5306704560169715	0	0	1.3871468926553672	1.1794703306525989	FTH1;APOL1
Cyclin D Associated Events in G1	1/47	0.43067585872864517	0.5320113549000911	0	0	1.8084755090809026	1.5234589364777609	CDKN2D
G1 Phase	1/47	0.43067585872864517	0.5320113549000911	0	0	1.8084755090809026	1.5234589364777609	CDKN2D
Heme Signaling	1/47	0.43067585872864517	0.5320113549000911	0	0	1.8084755090809026	1.5234589364777609	HELZ2
Inhibition of DNA Recombination at Telomere	1/47	0.43067585872864517	0.5320113549000911	0	0	1.8084755090809026	1.5234589364777609	H3-3A
Transcriptional Regulation by TP53	5/362	0.43194536071128603	0.5328671739615864	0	0	1.166432238131304	0.9791687491851947	CTDP1;CNOT1;PTEN;BRD7;PRKAB1
Regulation of IGF Transport and Uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	2/124	0.43542382671144264	0.5360998504027058	0	0	1.3642678521811615	1.1343005982317989	APOL1;FGF23
Gap Junction Trafficking	1/48	0.43746676104290066	0.5360998504027058	0	0	1.7699075320944428	1.4632791067069861	ACTB
IRS-mediated Signalling	1/48	0.43746676104290066	0.5360998504027058	0	0	1.7699075320944428	1.4632791067069861	FGF23
RMTs Methylate Histone Arginines	1/48	0.43746676104290066	0.5360998504027058	0	0	1.7699075320944428	1.4632791067069861	SMARCC2
Recycling Pathway of L1	1/48	0.43746676104290066	0.5360998504027058	0	0	1.7699075320944428	1.4632791067069861	ACTB
Muscle Contraction	3/204	0.43870622723485225	0.5361964999537083	0	0	1.2423626548110511	1.0236139934625388	WWTR1;ANXA1;SORBS3
Neurotransmitter Receptors and Postsynaptic Signal Transmission	3/204	0.43870622723485225	0.5361964999537083	0	0	1.2423626548110511	1.0236139934625388	GNB2;PRKAB1;NCALD
Resolution of Sister Chromatid Cohesion	2/126	0.44349223899491297	0.5379024191279652	0	0	1.3421268452706396	1.0912497536258994	STAG2;NUP98
XBP1(S) Activates Chaperone Genes	1/49	0.444176997613244	0.5379024191279652	0	0	1.7329465541490858	1.4063418476268452	ADD1
PLC Beta Mediated Events	1/49	0.444176997613244	0.5379024191279652	0	0	1.7329465541490858	1.4063418476268452	PRKCD
Pyruvate Metabolism	1/49	0.444176997613244	0.5379024191279652	0	0	1.7329465541490858	1.4063418476268452	MAEA
Signaling by NOTCH3	1/49	0.444176997613244	0.5379024191279652	0	0	1.7329465541490858	1.4063418476268452	TACC3
TP53 Regulates Transcription of Cell Cycle Genes	1/49	0.444176997613244	0.5379024191279652	0	0	1.7329465541490858	1.4063418476268452	CNOT1
Viral Messenger RNA Synthesis	1/49	0.444176997613244	0.5379024191279652	0	0	1.7329465541490858	1.4063418476268452	NUP98
Glycosaminoglycan Metabolism	2/127	0.44750256826830576	0.5412203836124535	0	0	1.3313220338983052	1.070480104607273	CHST9;CD44
Chondroitin Sulfate Dermatan Sulfate Metabolism	1/50	0.4508075224789805	0.5437939305098929	0	0	1.697494187548437	1.352418759111272	CHST9
Regulation of TNFR1 Signaling	1/50	0.4508075224789805	0.5437939305098929	0	0	1.697494187548437	1.352418759111272	STUB1
Regulation of Complement Cascade	2/128	0.4514967232722783	0.5439152181272296	0	0	1.3206887274683885	1.050194723163933	CD59;CFP
Cargo Trafficking to the Periciliary Membrane	1/51	0.4573592787240845	0.5474092921516245	0	0	1.6634599156118144	1.3013014519004764	EXOC4
EPH-ephrin Mediated Repulsion of Cells	1/51	0.4573592787240845	0.5474092921516245	0	0	1.6634599156118144	1.3013014519004764	ACTB
Gap Junction Trafficking and Regulation	1/51	0.4573592787240845	0.5474092921516245	0	0	1.6634599156118144	1.3013014519004764	ACTB
IRE1alpha Activates Chaperones	1/51	0.4573592787240845	0.5474092921516245	0	0	1.6634599156118144	1.3013014519004764	ADD1
Transcriptional Activity of SMAD2 SMAD3 SMAD4 Heterotrimer	1/51	0.4573592787240845	0.5474092921516245	0	0	1.6634599156118144	1.3013014519004764	WWTR1
COPI-independent Golgi-to-ER Retrograde Traffic	1/52	0.4638331980702929	0.5530088709896137	0	0	1.6307603210060395	1.2527994552540234	CAPZB
IRS-related Events Triggered by IGF1R	1/52	0.4638331980702929	0.5530088709896137	0	0	1.6307603210060395	1.2527994552540234	FGF23
Signaling by FGFR1	1/52	0.4638331980702929	0.5530088709896137	0	0	1.6307603210060395	1.2527994552540234	FGF23
mRNA Splicing - Minor Pathway	1/53	0.4702302014770413	0.5577570040626266	0	0	1.5993184031158714	1.2067383748121814	PRPF8
IGF1R Signaling Cascade	1/53	0.4702302014770413	0.5577570040626266	0	0	1.5993184031158714	1.2067383748121814	FGF23
Nuclear Receptor Transcription Pathway	1/53	0.4702302014770413	0.5577570040626266	0	0	1.5993184031158714	1.2067383748121814	PPARD
Synthesis of PIPs at the Plasma Membrane	1/53	0.4702302014770413	0.5577570040626266	0	0	1.5993184031158714	1.2067383748121814	PTEN
Respiratory Syncytial Virus Infection Pathway	2/133	0.4712186798392157	0.5582128976556864	0	0	1.2699573036615346	0.9555577893372573	MED12;STAT2
Gene Silencing by RNA	2/134	0.47511215631430703	0.5587986139470585	0	0	1.2602722136620441	0.9379001067716999	NUP98;H3-3A
Signaling by NTRKs	2/134	0.47511215631430703	0.5587986139470585	0	0	1.2602722136620441	0.9379001067716999	ID2;PCSK5
snRNP Assembly	1/54	0.4765511989072317	0.5587986139470585	0	0	1.569062972693257	1.1629582726537429	NUP98
G-protein Mediated Events	1/54	0.4765511989072317	0.5587986139470585	0	0	1.569062972693257	1.1629582726537429	PRKCD
Insulin Receptor Signalling Cascade	1/54	0.4765511989072317	0.5587986139470585	0	0	1.569062972693257	1.1629582726537429	FGF23
Metabolism of Non-Coding RNA	1/54	0.4765511989072317	0.5587986139470585	0	0	1.569062972693257	1.1629582726537429	NUP98
SARS-CoV-1 Activates Modulates Innate Immune Responses	1/54	0.4765511989072317	0.5587986139470585	0	0	1.569062972693257	1.1629582726537429	PCBP2
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	1/54	0.4765511989072317	0.5587986139470585	0	0	1.569062972693257	1.1629582726537429	FGF23
Epigenetic Regulation by WDR5-containing Histone Modifying Complexes	2/135	0.47898830635389067	0.5609444804448606	0	0	1.250732764113674	0.9206382404597346	MED12;H3-3A
GPCR Downstream Signalling	8/633	0.4818397813770908	0.5626111205693216	0	0	1.0650156521739131	0.7776143878650456	PREX1;FGD4;RGS2;ANXA1;GNB2;PRKCD;GNAS;RGS10
Ion Transport by P-type ATPases	1/55	0.482797089681574	0.5626111205693216	0	0	1.5399281137677763	1.1213122347826834	ATP13A4
RHOJ GTPase Cycle	1/55	0.482797089681574	0.5626111205693216	0	0	1.5399281137677763	1.1213122347826834	PREX1
MITF-M-regulated Melanocyte Development	2/136	0.48284698983925545	0.5626111205693216	0	0	1.2413356944093095	0.9037612383761499	SMARCC2;ACTB
Deadenylation-dependent mRNA Decay	1/56	0.48896876247543813	0.566884738428237	0	0	1.5118527042577676	1.0816651042911092	CNOT1
HSP90 Chaperone Cycle for Steroid Hormone Receptors (SHR) in the Presence of Ligand	1/56	0.48896876247543813	0.566884738428237	0	0	1.5118527042577676	1.0816651042911092	CAPZB
Regulation of Cholesterol Biosynthesis by SREBP (SREBF)	1/56	0.48896876247543813	0.566884738428237	0	0	1.5118527042577676	1.0816651042911092	HELZ2
Transcriptional Activation of Mitochondrial Biogenesis	1/56	0.48896876247543813	0.566884738428237	0	0	1.5118527042577676	1.0816651042911092	HELZ2
Complement Cascade	2/139	0.4943169249071644	0.5716506115321901	0	0	1.2139675862922181	0.8553353627924707	CD59;CFP
RHO GTPases Activate Formins	2/139	0.4943169249071644	0.5716506115321901	0	0	1.2139675862922181	0.8553353627924707	NUP98;ACTB
Meiotic Recombination	1/57	0.4950670955301707	0.5718024953373472	0	0	1.484779987944545	1.0438923568129446	H3-3A
Signaling by PDGF	1/58	0.5010929567885649	0.5780398153216404	0	0	1.4586571915019617	1.0078791009548005	PLAT
FCGR3A-mediated Phagocytosis	2/142	0.505625154726937	0.5784094029142341	0	0	1.187772397094431	0.8100128899620951	MYO9B;ACTB
Leishmania Phagocytosis	2/142	0.505625154726937	0.5784094029142341	0	0	1.187772397094431	0.8100128899620951	MYO9B;ACTB
Parasite Infection	2/142	0.505625154726937	0.5784094029142341	0	0	1.187772397094431	0.8100128899620951	MYO9B;ACTB
tRNA Processing in the Nucleus	1/59	0.5070472038533871	0.5784094029142341	0	0	1.4334351811436055	0.9735191882445882	NUP98
Adherens Junctions Interactions	1/59	0.5070472038533871	0.5784094029142341	0	0	1.4334351811436055	0.9735191882445882	ACTB
Arachidonate Metabolism	1/59	0.5070472038533871	0.5784094029142341	0	0	1.4334351811436055	0.9735191882445882	PTGES
Cytoprotection by HMOX1	1/59	0.5070472038533871	0.5784094029142341	0	0	1.4334351811436055	0.9735191882445882	HELZ2
RNA Polymerase I Promoter Escape	1/59	0.5070472038533871	0.5784094029142341	0	0	1.4334351811436055	0.9735191882445882	H3-3A
TNF Signaling	1/59	0.5070472038533871	0.5784094029142341	0	0	1.4334351811436055	0.9735191882445882	STUB1
Bacterial Infection Pathways	2/143	0.5093581169726626	0.579614408968892	0	0	1.1792883760067316	0.795552585003473	CD9;ANTXR2
Macroautophagy	2/143	0.5093581169726626	0.579614408968892	0	0	1.1792883760067316	0.795552585003473	PRKAB1;TOMM6
DNA Damage Telomere Stress Induced Senescence	1/60	0.51293068427357	0.5808185689568366	0	0	1.4090681541872274	0.9407144176217482	LMNB1
Formation of the Beta-Catenin TCF Transactivating Complex	1/60	0.51293068427357	0.5808185689568366	0	0	1.4090681541872274	0.9407144176217482	H3-3A
GABA Receptor Activation	1/60	0.51293068427357	0.5808185689568366	0	0	1.4090681541872274	0.9407144176217482	GNB2
Recruitment and ATM-med Phosphorylation of Repair and Signaling Proteins at DNA Double Strand Breaks	1/60	0.51293068427357	0.5808185689568366	0	0	1.4090681541872274	0.9407144176217482	UBXN1
Clathrin-mediated Endocytosis	2/145	0.516768778463969	0.5837339257954857	0	0	1.1626763067441033	0.7675520901404631	GAK;ACTB
Late Phase of HIV Life Cycle	2/145	0.516768778463969	0.5837339257954857	0	0	1.1626763067441033	0.7675520901404631	CTDP1;NUP98
DNA Double Strand Break Response	1/61	0.5187442355800794	0.5838242066699066	0	0	1.3855133614627286	0.9093738245727326	UBXN1
Nuclear Events (Kinase and Transcription Factor Activation)	1/61	0.5187442355800794	0.5838242066699066	0	0	1.3855133614627286	0.9093738245727326	ID2
Regulation of PTEN Gene Transcription	1/61	0.5187442355800794	0.5838242066699066	0	0	1.3855133614627286	0.9093738245727326	PTEN
tRNA Processing	2/146	0.5204462977756141	0.5843163780615644	0	0	1.1545433145009416	0.7539959520418703	TRMT112;NUP98
Diseases of Glycosylation	2/146	0.5204462977756141	0.5843163780615644	0	0	1.1545433145009416	0.7539959520418703	GALNT3;CFP
RHO GTPases Activate PKNs	1/62	0.5244886855043381	0.5874273277648587	0	0	1.3627308570242789	0.8794130435975858	H3-3A
TP53 Regulates Transcription of DNA Repair Genes	1/62	0.5244886855043381	0.5874273277648587	0	0	1.3627308570242789	0.8794130435975858	CTDP1
rRNA Modification in the Nucleus and Cytosol	1/63	0.5301648519660161	0.5923486375049564	0	0	1.3406832720838437	0.8507537364416874	TRMT112
Ca2+ Pathway	1/63	0.5301648519660161	0.5923486375049564	0	0	1.3406832720838437	0.8507537364416874	GNB2
Synthesis of Substrates in N-glycan Biosythesis	1/64	0.5357735432068056	0.597892214882957	0	0	1.319335610474851	0.8233230774912718	CMAS
Mitochondrial Protein Import	1/65	0.5413155581343237	0.6018959996583817	0	0	1.2986550632911393	0.7970532896713566	TOMM6
RAB Geranylgeranylation	1/65	0.5413155581343237	0.6018959996583817	0	0	1.2986550632911393	0.7970532896713566	RAB24
RUNX1 Regulates Genes Involved in Megakaryocyte Differentiation and Platelet Function	1/65	0.5413155581343237	0.6018959996583817	0	0	1.2986550632911393	0.7970532896713566	H3-3A
DNA Double-Strand Break Repair	2/152	0.5421171094961765	0.6020627514116191	0	0	1.1080225988700565	0.6784125774078404	UBXN1;SUMO2
Antiviral Mechanism by IFN-stimulated Genes	2/158	0.5631022547717714	0.6216325966656114	0	0	1.0650803998261624	0.6116693284224193	NUP98;EIF4E2
Autophagy	2/158	0.5631022547717714	0.6216325966656114	0	0	1.0650803998261624	0.6116693284224193	PRKAB1;TOMM6
G Alpha (S) Signalling Events	2/158	0.5631022547717714	0.6216325966656114	0	0	1.0650803998261624	0.6116693284224193	GNB2;GNAS
HIV Life Cycle	2/158	0.5631022547717714	0.6216325966656114	0	0	1.0650803998261624	0.6116693284224193	CTDP1;NUP98
Respiratory Electron Transport	2/158	0.5631022547717714	0.6216325966656114	0	0	1.0650803998261624	0.6116693284224193	GOT2;UQCRH
Anti-inflammatory Response Favouring Leishmania Parasite Infection	2/159	0.5665323860158592	0.6239283965180619	0	0	1.058242470042103	0.6013156279479779	GNB2;GNAS
Leishmania Parasite Growth and Survival	2/159	0.5665323860158592	0.6239283965180619	0	0	1.058242470042103	0.6013156279479779	GNB2;GNAS
Regulation of TP53 Activity	2/160	0.5699431687895544	0.6269374856685099	0	0	1.0514910963312594	0.5911678804844807	BRD7;PRKAB1
Transcription of the HIV Genome	1/71	0.5732110006681319	0.6297823598303851	0	0	1.1869801084990959	0.6605560821067709	CTDP1
Pre-NOTCH Transcription and Translation	1/73	0.5833441207463798	0.6394478139348424	0	0	1.153891233005157	0.6219219984394793	H3-3A
Potential Therapeutics for SARS	2/164	0.5833923237522426	0.6394478139348424	0	0	1.0253191044151495	0.5525397277934087	FNTA;STAT2
Glycolysis	1/74	0.5883204744563958	0.6440854483385187	0	0	1.1380267036587481	0.6037043376047373	NUP98
Extra-nuclear Estrogen Signaling	1/75	0.5932376393099621	0.6479333081825118	0	0	1.1225909453757554	0.5861723343712715	GNB2
Signaling by FGFR2	1/75	0.5932376393099621	0.6479333081825118	0	0	1.1225909453757554	0.5861723343712715	FGF23
ECM Proteoglycans	1/76	0.5980963163260078	0.6516992880722066	0	0	1.1075668073136427	0.5692931865473059	ITGAX
NoRC Negatively Regulates rRNA Expression	1/76	0.5980963163260078	0.6516992880722066	0	0	1.1075668073136427	0.5692931865473059	H3-3A
Aerobic Respiration and Respiratory Electron Transport	3/260	0.6005015188982116	0.6535493562567108	0	0	0.9688715953307393	0.49411492961458986	MAEA;GOT2;UQCRH
Signaling by GPCR	8/706	0.6059503238983032	0.6587036462141554	0	0	0.949993771022798	0.4759062860847158	PREX1;FGD4;RGS2;ANXA1;GNB2;PRKCD;GNAS;RGS10
Costimulation by the CD28 Family	1/78	0.6076409700524867	0.6597652835822536	0	0	1.0786892432462052	0.5373717866057927	HLA-DPA1
Diseases of Metabolism	3/264	0.6108414938110851	0.6617442765313236	0	0	0.9538273416483247	0.47015845040438803	EPM2A;GALNT3;CFP
Biosynthesis of the N-glycan Precursor (Dolichol LLO) and Transfer to a Nascent Protein	1/79	0.6123283078293091	0.6617442765313236	0	0	1.0648057989830142	0.5222730714170509	CMAS
RNA Polymerase I Promoter Clearance	1/79	0.6123283078293091	0.6617442765313236	0	0	1.0648057989830142	0.5222730714170509	H3-3A
Signaling by MET	1/79	0.6123283078293091	0.6617442765313236	0	0	1.0648057989830142	0.5222730714170509	SPINT2
Post NMDA Receptor Activation Events	1/80	0.6169598803996359	0.6651936166735863	0	0	1.0512738343214227	0.5077140448141995	PRKAB1
Processing of DNA Double-Strand Break Ends	1/80	0.6169598803996359	0.6651936166735863	0	0	1.0512738343214227	0.5077140448141995	SUMO2
RNA Polymerase I Transcription	1/81	0.6215363483274255	0.6693468366603044	0	0	1.0380801687763712	0.49367032366309366	H3-3A
Transmission Across Chemical Synapses	3/269	0.6235141080262573	0.6706950358745771	0	0	0.9356582946728523	0.44198990211409867	GNB2;PRKAB1;NCALD
Negative Epigenetic Regulation of rRNA Expression	1/82	0.6260583644450339	0.6718675130629633	0	0	1.0252122727509507	0.48011888005580855	H3-3A
Signaling by Insulin Receptor	1/82	0.6260583644450339	0.6718675130629633	0	0	1.0252122727509507	0.48011888005580855	FGF23
Constitutive Signaling by Aberrant PI3K in Cancer	1/83	0.6305265740801237	0.6758776733759099	0	0	1.0126582278481013	0.4670379512266198	FGF23
PI Metabolism	1/84	0.6349416146738942	0.6798216129301022	0	0	1.0004066900513446	0.4544069573740481	PTEN
Glucose Metabolism	1/85	0.6393041162911676	0.6837002354780541	0	0	0.9884468555354631	0.4422064243338169	NUP98
DDX58 IFIH1-mediated Induction of Interferon-Alpha Beta	1/86	0.643614701599994	0.6867205361182385	0	0	0.9767684288905436	0.4304179129017444	PCBP2
Peptide Hormone Metabolism	1/86	0.643614701599994	0.6867205361182385	0	0	0.9767684288905436	0.4304179129017444	EXOC4
Pre-NOTCH Expression and Processing	1/89	0.6562410756897963	0.6993849526382603	0	0	0.943325661680092	0.39735429897634655	H3-3A
Cell-cell Junction Organization	1/92	0.6684219208535832	0.7090951261408851	0	0	0.9120879120879121	0.36742156047690216	ACTB
Regulation of TP53 Activity Through Phosphorylation	1/92	0.6684219208535832	0.7090951261408851	0	0	0.9120879120879121	0.36742156047690216	PRKAB1
Scavenging of Heme From Plasma	1/92	0.6684219208535832	0.7090951261408851	0	0	0.9120879120879121	0.36742156047690216	APOL1
Telomere Maintenance	1/92	0.6684219208535832	0.7090951261408851	0	0	0.9120879120879121	0.36742156047690216	H3-3A
Activation of NMDA Receptors and Postsynaptic Events	1/93	0.6723859181996771	0.7124823261657128	0	0	0.9021280498991011	0.35807520980264285	PRKAB1
Amplification of Signal From Unattached Kinetochores via a MAD2 Inhibitory Signal	1/94	0.67630272270479	0.714992809816048	0	0	0.8923823782949957	0.34902367745661755	NUP98
Amplification of Signal From the Kinetochores	1/94	0.67630272270479	0.714992809816048	0	0	0.8923823782949957	0.34902367745661755	NUP98
Antimicrobial Peptides	1/95	0.680172893782398	0.7174426413869129	0	0	0.8828440614058712	0.3402553914099008	S100A8
Unfolded Protein Response (UPR)	1/95	0.680172893782398	0.7174426413869129	0	0	0.8828440614058712	0.3402553914099008	ADD1
Mitochondrial Protein Degradation	1/97	0.687775540963199	0.7244381082216355	0	0	0.8643635724331927	0.32352501237109743	SLC25A5
Organelle Biogenesis and Maintenance	3/297	0.6892068307281791	0.7244381082216355	0	0	0.8453321754233608	0.3146443547694637	HELZ2;EXOC4;PRKAB1
Metabolism of Nucleotides	1/98	0.6915091033024702	0.7244381082216355	0	0	0.8554091087041629	0.3155424252936929	POMP
MyD88 Cascade Initiated on Plasma Membrane	1/98	0.6915091033024702	0.7244381082216355	0	0	0.8554091087041629	0.3155424252936929	IKBIP
Toll Like Receptor 10 (TLR10) Cascade	1/98	0.6915091033024702	0.7244381082216355	0	0	0.8554091087041629	0.3155424252936929	IKBIP
Toll Like Receptor 5 (TLR5) Cascade	1/98	0.6915091033024702	0.7244381082216355	0	0	0.8554091087041629	0.3155424252936929	IKBIP
Visual Phototransduction	1/99	0.6951982049972141	0.727191856956602	0	0	0.8466373891328683	0.3078020389279263	FNTA
Extracellular Matrix Organization	3/300	0.6957116899887837	0.727191856956602	0	0	0.8366645175155814	0.303558572546807	ITGB2;ITGAX;CD44
Mitotic Prometaphase	2/203	0.6983381511707424	0.7291123747816565	0	0	0.8247322708491441	0.2961216362767284	STAG2;NUP98
TRAF6 Mediated Induction of NFkB and MAP Kinases Upon TLR7 8 or 9 Activation	1/102	0.7060039876709755	0.7362840684062996	0	0	0.8213644149225049	0.2859452022226345	IKBIP
MyD88 Dependent Cascade Initiated on Endosome	1/103	0.7095204573925716	0.7382848002598381	0	0	0.8132704558616696	0.27908672799367884	IKBIP
