Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Signaling by KIT in Disease	1/20	0.4461823780488448	0.8312853669052652	0	0	1.757314974182444	1.4182014947832082	NRAS
Signaling by PDGFR in Disease	1/20	0.4461823780488448	0.8312853669052652	0	0	1.757314974182444	1.4182014947832082	NRAS
Signaling by Phosphorylated Juxtamembrane, Extracellular and Kinase Domain KIT Mutants	1/20	0.4461823780488448	0.8312853669052652	0	0	1.757314974182444	1.4182014947832082	NRAS
Signalling to RAS	1/20	0.4461823780488448	0.8312853669052652	0	0	1.757314974182444	1.4182014947832082	NRAS
Apoptotic Execution Phase	2/52	0.449317964598981	0.8312853669052652	0	0	1.3357241379310345	1.0686120091090492	HMGB2;DSG3
COPI-independent Golgi-to-ER Retrograde Traffic	2/52	0.449317964598981	0.8312853669052652	0	0	1.3357241379310345	1.0686120091090492	GALNT2;RAB6A
Hedgehog Ligand Biogenesis	2/52	0.449317964598981	0.8312853669052652	0	0	1.3357241379310345	1.0686120091090492	PSMC3;DERL2
Proteasome Assembly	2/52	0.449317964598981	0.8312853669052652	0	0	1.3357241379310345	1.0686120091090492	PSMC3;PSMB9
Signaling by FGFR1	2/52	0.449317964598981	0.8312853669052652	0	0	1.3357241379310345	1.0686120091090492	NRAS;BRAF
DNA Replication Pre-Initiation	4/118	0.4506707810155391	0.8312853669052652	0	0	1.1718569780853518	0.9339913177883822	H2BC12;H2AJ;PSMC3;CDC26
Toll Like Receptor 2 (TLR2) Cascade	4/118	0.4506707810155391	0.8312853669052652	0	0	1.1718569780853518	0.9339913177883822	TIFA;LY96;S100A9;S100A8
Toll Like Receptor TLR1 TLR2 Cascade	4/118	0.4506707810155391	0.8312853669052652	0	0	1.1718569780853518	0.9339913177883822	TIFA;LY96;S100A9;S100A8
Deposition of New CENPA-containing Nucleosomes at the Centromere	2/53	0.4590982098491258	0.8314438595228821	0	0	1.3094658553076404	1.0194075494610788	H2BC12;H2AJ
Nucleosome Assembly	2/53	0.4590982098491258	0.8314438595228821	0	0	1.3094658553076404	1.0194075494610788	H2BC12;H2AJ
Signaling by EGFR	2/53	0.4590982098491258	0.8314438595228821	0	0	1.3094658553076404	1.0194075494610788	NRAS;FAM83D
ZBP1(DAI) Mediated Induction of Type I IFNs	1/21	0.46231457002141146	0.8314438595228821	0	0	1.6693631669535285	1.2879299297254199	DTX4
Branched-chain Amino Acid Catabolism	1/21	0.46231457002141146	0.8314438595228821	0	0	1.6693631669535285	1.2879299297254199	ECHS1
CD209 (DC-SIGN) Signaling	1/21	0.46231457002141146	0.8314438595228821	0	0	1.6693631669535285	1.2879299297254199	NRAS
Digestion	1/21	0.46231457002141146	0.8314438595228821	0	0	1.6693631669535285	1.2879299297254199	AMY1A
Inactivation of APC C via Direct Inhibition of the APC C Complex	1/21	0.46231457002141146	0.8314438595228821	0	0	1.6693631669535285	1.2879299297254199	CDC26
Inhib of Proteolytic Activity of APC C Required for Onset of Anaphase by Mitotic Spindle Checkpoint	1/21	0.46231457002141146	0.8314438595228821	0	0	1.6693631669535285	1.2879299297254199	CDC26
Mitochondrial tRNA Aminoacylation	1/21	0.46231457002141146	0.8314438595228821	0	0	1.6693631669535285	1.2879299297254199	AARS2
Neurotoxicity of Clostridium Toxins	1/21	0.46231457002141146	0.8314438595228821	0	0	1.6693631669535285	1.2879299297254199	SYT2
Presynaptic Function of Kainate Receptors	1/21	0.46231457002141146	0.8314438595228821	0	0	1.6693631669535285	1.2879299297254199	GNG5
SHC-mediated Cascade FGFR1	1/21	0.46231457002141146	0.8314438595228821	0	0	1.6693631669535285	1.2879299297254199	NRAS
Signal Transduction by L1	1/21	0.46231457002141146	0.8314438595228821	0	0	1.6693631669535285	1.2879299297254199	NCAM1
TP53 Regulates Transcription of Additional Cell Cycle Genes With Uncertain Roles in the P53 Pathway	1/21	0.46231457002141146	0.8314438595228821	0	0	1.6693631669535285	1.2879299297254199	TNKS1BP1
VxPx Cargo-Targeting to Cilium	1/21	0.46231457002141146	0.8314438595228821	0	0	1.6693631669535285	1.2879299297254199	EXOC8
Regulation of PLK1 Activity at G2 M Transition	3/87	0.46657331963296084	0.8367508158518829	0	0	1.192573402417962	0.9091465285422065	HAUS3;SDCCAG8;CEP78
Autodegradation of Cdh1 by Cdh1 APC C	2/54	0.4687766870794328	0.8367508158518829	0	0	1.2842175066312997	0.9729601310941962	PSMC3;CDC26
SARS-CoV-1 Activates Modulates Innate Immune Responses	2/54	0.4687766870794328	0.8367508158518829	0	0	1.2842175066312997	0.9729601310941962	PYCARD;BST2
RHO GTPase Effectors	9/291	0.4739015904714993	0.8367508158518829	0	0	1.0658349114403476	0.7959181822718222	H2BC12;NUDC;H2AJ;ABI2;S100A9;ACTB;S100A8;SKA2;YWHAH
Protein-protein Interactions at Synapses	3/88	0.474081610682032	0.8367508158518829	0	0	1.1784821700701005	0.8795905697291384	SIPA1L1;SYT2;PDLIM5
ADP Signalling Through P2Y Purinoceptor 12	1/22	0.4779776289963382	0.8367508158518829	0	0	1.5897877223178427	1.1735675431210462	GNG5
Blood Group Systems Biosynthesis	1/22	0.4779776289963382	0.8367508158518829	0	0	1.5897877223178427	1.1735675431210462	FUT7
FRS-mediated FGFR4 Signaling	1/22	0.4779776289963382	0.8367508158518829	0	0	1.5897877223178427	1.1735675431210462	NRAS
Nef-mediates Down Modulation of Cell Surface Receptors by Recruiting Them to Clathrin Adapters	1/22	0.4779776289963382	0.8367508158518829	0	0	1.5897877223178427	1.1735675431210462	AP2S1
Post-chaperonin Tubulin Folding Pathway	1/22	0.4779776289963382	0.8367508158518829	0	0	1.5897877223178427	1.1735675431210462	TBCA
SHC1 Events in ERBB2 Signaling	1/22	0.4779776289963382	0.8367508158518829	0	0	1.5897877223178427	1.1735675431210462	NRAS
Signaling by ERBB2 TMD JMD Mutants	1/22	0.4779776289963382	0.8367508158518829	0	0	1.5897877223178427	1.1735675431210462	NRAS
Signaling by FGFR3 in Disease	1/22	0.4779776289963382	0.8367508158518829	0	0	1.5897877223178427	1.1735675431210462	NRAS
The Canonical Retinoid Cycle in Rods (Twilight Vision)	1/22	0.4779776289963382	0.8367508158518829	0	0	1.5897877223178427	1.1735675431210462	SDR9C7
APC C Cdc20 Mediated Degradation of Securin	2/55	0.47835103112992094	0.8367508158518829	0	0	1.259921925829538	0.9290795832829933	PSMC3;CDC26
Regulation of RAS by GAPs	2/55	0.47835103112992094	0.8367508158518829	0	0	1.259921925829538	0.9290795832829933	NRAS;PSMC3
SARS-CoV-2 Modulates Host Translation Machinery	2/55	0.47835103112992094	0.8367508158518829	0	0	1.259921925829538	0.9290795832829933	RPS27L;RPS4Y1
Sensory Processing of Sound by Outer Hair Cells of the Cochlea	2/55	0.47835103112992094	0.8367508158518829	0	0	1.259921925829538	0.9290795832829933	TMC1;ACTB
Pre-NOTCH Expression and Processing	3/89	0.48154111010539585	0.8410528341901528	0	0	1.1647186408000965	0.8511340709677231	H2BC12;H2AJ;RAB6A
Death Receptor Signaling	5/157	0.48286920487578777	0.8420946285030784	0	0	1.0983535528596187	0.7996117762039134	APH1A;TIAM1;ARHGEF12;TNF;OTUD1
Deadenylation-dependent mRNA Decay	2/56	0.4878191001706667	0.8472479643148413	0	0	1.2365261813537676	0.8875916474200375	EXOSC4;TNKS1BP1
Regulation of PTEN Stability and Activity	2/56	0.4878191001706667	0.8472479643148413	0	0	1.2365261813537676	0.8875916474200375	PSMC3;NEDD4
Antiviral Mechanism by IFN-stimulated Genes	5/158	0.48843636966587606	0.8472479643148413	0	0	1.0911181341398488	0.7818364137090108	NUP210;FANCM;NEDD4;IFIT1;OASL
ABC-family Proteins Mediated Transport	3/90	0.48895018783343336	0.8472479643148413	0	0	1.1512715145018164	0.8237286209135233	PSMC3;ABCB7;DERL2
Signaling by Rho GTPases	20/672	0.49141132057104014	0.8472479643148413	0	0	1.024277885728009	0.7277225830619981	NUDC;ARHGEF12;FNBP1;ARHGAP19;RHOH;HSPE1;ACTB;SKA2;H2BC12;TIAM1;BAIAP2L2;H2AJ;ARHGAP31;ABI2;DDRGK1;RHOV;CEP97;S100A9;S100A8;YWHAH
Azathioprine ADME	1/23	0.49318517470976864	0.8472479643148413	0	0	1.517446409012674	1.0726382043380047	NUDT15
BBSome-mediated Cargo-Targeting to Cilium	1/23	0.49318517470976864	0.8472479643148413	0	0	1.517446409012674	1.0726382043380047	CCT8
FRS-mediated FGFR1 Signaling	1/23	0.49318517470976864	0.8472479643148413	0	0	1.517446409012674	1.0726382043380047	NRAS
IKK Complex Recruitment Mediated by RIP1	1/23	0.49318517470976864	0.8472479643148413	0	0	1.517446409012674	1.0726382043380047	LY96
SHC-mediated Cascade FGFR2	1/23	0.49318517470976864	0.8472479643148413	0	0	1.517446409012674	1.0726382043380047	NRAS
Mitochondrial Translation Elongation	3/91	0.4963072943026209	0.8490839917126547	0	0	1.1381300047103156	0.7973283551108225	MRPL20;MRPL54;TUFM
Signaling by FGFR	3/91	0.4963072943026209	0.8490839917126547	0	0	1.1381300047103156	0.7973283551108225	NRAS;BRAF;POLR2J
Regulation of TP53 Activity Through Phosphorylation	3/92	0.5036109590747724	0.8490839917126547	0	0	1.12528380974559	0.7718897971694386	BLM;BRIP1;BRCA1
mRNA 3'-End Processing	2/58	0.5064288965056356	0.8490839917126547	0	0	1.1922413793103448	0.8111668733935732	CHTOP;MAGOH
Glycosphingolipid Metabolism	2/58	0.5064288965056356	0.8490839917126547	0	0	1.1922413793103448	0.8111668733935732	CTSA;GLB1L3
APC C Cdc20 Mediated Degradation of Cyclin B	1/24	0.5079504322402293	0.8490839917126547	0	0	1.4513956446905636	0.9831339150297622	CDC26
Cytosolic tRNA Aminoacylation	1/24	0.5079504322402293	0.8490839917126547	0	0	1.4513956446905636	0.9831339150297622	NARS1
G-protein Activation	1/24	0.5079504322402293	0.8490839917126547	0	0	1.4513956446905636	0.9831339150297622	GNG5
Glutamate Neurotransmitter Release Cycle	1/24	0.5079504322402293	0.8490839917126547	0	0	1.4513956446905636	0.9831339150297622	SLC1A2
HS-GAG Degradation	1/24	0.5079504322402293	0.8490839917126547	0	0	1.4513956446905636	0.9831339150297622	GLB1L3
Interleukin-6 Family Signaling	1/24	0.5079504322402293	0.8490839917126547	0	0	1.4513956446905636	0.9831339150297622	LIF
RUNX2 Regulates Osteoblast Differentiation	1/24	0.5079504322402293	0.8490839917126547	0	0	1.4513956446905636	0.9831339150297622	CBFB
Replacement of Protamines by Nucleosomes in the Male Pronucleus	1/24	0.5079504322402293	0.8490839917126547	0	0	1.4513956446905636	0.9831339150297622	H2BC12
Sema4D in Semaphorin Signaling	1/24	0.5079504322402293	0.8490839917126547	0	0	1.4513956446905636	0.9831339150297622	ARHGEF12
Synthesis of Very Long-Chain Fatty acyl-CoAs	1/24	0.5079504322402293	0.8490839917126547	0	0	1.4513956446905636	0.9831339150297622	ACSL6
Thromboxane Signalling Through TP Receptor	1/24	0.5079504322402293	0.8490839917126547	0	0	1.4513956446905636	0.9831339150297622	GNG5
Extracellular Matrix Organization	9/300	0.5104635154034916	0.8490839917126547	0	0	1.0323851675932423	0.6942130684811354	COMP;CAPN14;COL27A1;CAPN5;TNC;CAPN3;NCAM1;COLGALT1;KLK7
Glycerophospholipid Biosynthesis	4/128	0.5137048833519657	0.8490839917126547	0	0	1.0767942850764594	0.7172594951268286	PCYT1A;GPAT4;LPCAT2;PLBD1
Adherens Junctions Interactions	2/59	0.5155673598058015	0.8490839917126547	0	0	1.171264367816092	0.775947786406483	SNAI1;ACTB
NRAGE Signals Death Through JNK	2/59	0.5155673598058015	0.8490839917126547	0	0	1.171264367816092	0.775947786406483	TIAM1;ARHGEF12
Regulation of RUNX2 Expression and Activity	2/59	0.5155673598058015	0.8490839917126547	0	0	1.171264367816092	0.775947786406483	CBFB;PSMC3
TNF Signaling	2/59	0.5155673598058015	0.8490839917126547	0	0	1.171264367816092	0.775947786406483	TNF;OTUD1
Class B 2 (Secretin Family Receptors)	3/94	0.518052465744823	0.8490839917126547	0	0	1.100438421681945	0.7237349729196499	FZD3;GNG5;ADGRE3
Oxidative Stress Induced Senescence	3/94	0.518052465744823	0.8490839917126547	0	0	1.100438421681945	0.7237349729196499	H2BC12;SUZ12;H2AJ
Recruitment of NuMA to Mitotic Centrosomes	3/94	0.518052465744823	0.8490839917126547	0	0	1.100438421681945	0.7237349729196499	HAUS3;SDCCAG8;CEP78
ADP Signalling Through P2Y Purinoceptor 1	1/25	0.5222862433818936	0.8490839917126547	0	0	1.3908491107286287	0.9034114115128217	GNG5
Deadenylation of mRNA	1/25	0.5222862433818936	0.8490839917126547	0	0	1.3908491107286287	0.9034114115128217	TNKS1BP1
Downstream Signaling of Activated FGFR3	1/25	0.5222862433818936	0.8490839917126547	0	0	1.3908491107286287	0.9034114115128217	NRAS
FRS-mediated FGFR2 Signaling	1/25	0.5222862433818936	0.8490839917126547	0	0	1.3908491107286287	0.9034114115128217	NRAS
Formation of Tubulin Folding Intermediates by CCT TriC	1/25	0.5222862433818936	0.8490839917126547	0	0	1.3908491107286287	0.9034114115128217	CCT8
G Beta Gamma Signalling Through PI3Kgamma	1/25	0.5222862433818936	0.8490839917126547	0	0	1.3908491107286287	0.9034114115128217	GNG5
Glycogen Metabolism	1/25	0.5222862433818936	0.8490839917126547	0	0	1.3908491107286287	0.9034114115128217	GYG1
Inflammasomes	1/25	0.5222862433818936	0.8490839917126547	0	0	1.3908491107286287	0.9034114115128217	PYCARD
NOTCH3 Activation and Transmission of Signal to the Nucleus	1/25	0.5222862433818936	0.8490839917126547	0	0	1.3908491107286287	0.9034114115128217	APH1A
Resolution of AP Sites via the Multiple-Nucleotide Patch Replacement Pathway	1/25	0.5222862433818936	0.8490839917126547	0	0	1.3908491107286287	0.9034114115128217	ADPRS
Signaling by EGFR in Cancer	1/25	0.5222862433818936	0.8490839917126547	0	0	1.3908491107286287	0.9034114115128217	NRAS
Signaling by ERBB2 KD Mutants	1/25	0.5222862433818936	0.8490839917126547	0	0	1.3908491107286287	0.9034114115128217	NRAS
Signaling by Erythropoietin	1/25	0.5222862433818936	0.8490839917126547	0	0	1.3908491107286287	0.9034114115128217	NRAS
CDK-mediated Phosphorylation and Removal of Cdc6	2/60	0.5245930003904024	0.849235644795152	0	0	1.151010701545779	0.742554474023056	PSMC3;CDC26
Cdc20 Phospho-APC C Mediated Degradation of Cyclin A	2/60	0.5245930003904024	0.849235644795152	0	0	1.151010701545779	0.742554474023056	PSMC3;CDC26
Recruitment and ATM-med Phosphorylation of Repair and Signaling Proteins at DNA Double Strand Breaks	2/60	0.5245930003904024	0.849235644795152	0	0	1.151010701545779	0.742554474023056	H2BC12;BRCA1
APC C Cdh1 Mediated Degradation of Cdc20 and Other APC C Cdh1 Targets in Late Mitosis Early G1	2/61	0.5335046369964583	0.8546903819171175	0	0	1.1314436002337813	0.710871889793131	PSMC3;CDC26
APC Cdc20 Mediated Degradation of Cell Cycle Proteins Prior to Satisfation of the Checkpoint	2/61	0.5335046369964583	0.8546903819171175	0	0	1.1314436002337813	0.710871889793131	PSMC3;CDC26
DNA Double Strand Break Response	2/61	0.5335046369964583	0.8546903819171175	0	0	1.1314436002337813	0.710871889793131	H2BC12;BRCA1
Asparagine N-linked Glycosylation	9/306	0.5344045063213996	0.8546903819171175	0	0	1.0112115923634248	0.6336274330205576	CTSA;COG7;RNF103;PMM2;TRIM13;ST8SIA4;SLC17A5;DERL2;MAN1A1
APC-Cdc20 Mediated Degradation of Nek2A	1/26	0.5362050776670958	0.8546903819171175	0	0	1.335146299483649	0.8321146884542391	CDC26
Digestion and Absorption	1/26	0.5362050776670958	0.8546903819171175	0	0	1.335146299483649	0.8321146884542391	AMY1A
HDMs Demethylate Histones	1/26	0.5362050776670958	0.8546903819171175	0	0	1.335146299483649	0.8321146884542391	KDM1B
MicroRNA (miRNA) Biogenesis	1/26	0.5362050776670958	0.8546903819171175	0	0	1.335146299483649	0.8321146884542391	POLR2J
Miscellaneous Transport and Binding Events	1/26	0.5362050776670958	0.8546903819171175	0	0	1.335146299483649	0.8321146884542391	ANKH
Polymerase Switching on the C-strand of the Telomere	1/26	0.5362050776670958	0.8546903819171175	0	0	1.335146299483649	0.8321146884542391	TERF2IP
Signaling by ERBB2 in Cancer	1/26	0.5362050776670958	0.8546903819171175	0	0	1.335146299483649	0.8321146884542391	NRAS
Transcriptional Regulation by RUNX1	6/202	0.5374047583004843	0.8546903819171175	0	0	1.021577380952381	0.6344033625641388	H2BC12;H2AJ;PSMC3;CBFB;KMT2A;ASH2L
Mitochondrial Translation	3/97	0.5392814972931013	0.8546903819171175	0	0	1.0651526843787895	0.6577505143511561	MRPL20;MRPL54;TUFM
Respiratory Syncytial Virus Infection Pathway	4/133	0.5439540949993908	0.8546903819171175	0	0	1.0347898393283441	0.6300736197551966	LY96;ELOB;ELOC;MED17
P75 NTR Receptor-Mediated Signalling	3/98	0.5462378338952341	0.8546903819171175	0	0	1.0538860103626944	0.6372857187030238	APH1A;TIAM1;ARHGEF12
Attenuation Phase	1/27	0.54971904309964	0.8546903819171175	0	0	1.2837283198728981	0.7681162239602187	HSBP1
Downstream Signaling of Activated FGFR4	1/27	0.54971904309964	0.8546903819171175	0	0	1.2837283198728981	0.7681162239602187	NRAS
Effects of PIP2 Hydrolysis	1/27	0.54971904309964	0.8546903819171175	0	0	1.2837283198728981	0.7681162239602187	DGKQ
Interleukin Receptor SHC Signaling	1/27	0.54971904309964	0.8546903819171175	0	0	1.2837283198728981	0.7681162239602187	IL5RA
RNA Pol II CTD Phosphorylation and Interaction With CE	1/27	0.54971904309964	0.8546903819171175	0	0	1.2837283198728981	0.7681162239602187	POLR2J
RNA Pol II CTD Phosphorylation and Interaction With CE During HIV Infection	1/27	0.54971904309964	0.8546903819171175	0	0	1.2837283198728981	0.7681162239602187	POLR2J
RNA Polymerase III Transcription Initiation From Type 2 Promoter	1/27	0.54971904309964	0.8546903819171175	0	0	1.2837283198728981	0.7681162239602187	GTF3C5
Regulation of RUNX1 Expression and Activity	1/27	0.54971904309964	0.8546903819171175	0	0	1.2837283198728981	0.7681162239602187	CBFB
Syndecan Interactions	1/27	0.54971904309964	0.8546903819171175	0	0	1.2837283198728981	0.7681162239602187	TNC
Beta-catenin Independent WNT Signaling	4/134	0.5498873639678501	0.8546903819171175	0	0	1.0267766835240884	0.6140553909156733	FZD3;GNG5;PSMC3;AP2S1
Gene Silencing by RNA	4/134	0.5498873639678501	0.8546903819171175	0	0	1.0267766835240884	0.6140553909156733	H2BC12;H2AJ;NUP210;POLR2J
Signaling by NTRKs	4/134	0.5498873639678501	0.8546903819171175	0	0	1.0267766835240884	0.6140553909156733	TIAM1;NRAS;AP2S1;BRAF
APC C Cdc20 Mediated Degradation of Mitotic Proteins	2/63	0.5509819838249359	0.8546903819171175	0	0	1.0942340305257208	0.6522216599864238	PSMC3;CDC26
rRNA Modification in the Nucleus and Cytosol	2/63	0.5509819838249359	0.8546903819171175	0	0	1.0942340305257208	0.6522216599864238	KRR1;NOP10
Ca2+ Pathway	2/63	0.5509819838249359	0.8546903819171175	0	0	1.0942340305257208	0.6522216599864238	FZD3;GNG5
Signaling by FGFR in Disease	2/63	0.5509819838249359	0.8546903819171175	0	0	1.0942340305257208	0.6522216599864238	NRAS;POLR2J
Activation of APC C and APC C Cdc20 Mediated Degradation of Mitotic Proteins	2/64	0.5595461172511522	0.8626214663283681	0	0	1.0765294771968854	0.6250645877764003	PSMC3;CDC26
Adrenaline,noradrenaline Inhibits Insulin Secretion	1/28	0.5628398967963548	0.8626214663283681	0	0	1.2361190794925734	0.7104718842376364	GNG5
CREB1 Phosphorylation Through NMDA Receptor-Mediated Activation of RAS Signaling	1/28	0.5628398967963548	0.8626214663283681	0	0	1.2361190794925734	0.7104718842376364	NRAS
Caspase Activation via Extrinsic Apoptotic Signalling Pathway	1/28	0.5628398967963548	0.8626214663283681	0	0	1.2361190794925734	0.7104718842376364	LY96
FGFR2 Alternative Splicing	1/28	0.5628398967963548	0.8626214663283681	0	0	1.2361190794925734	0.7104718842376364	POLR2J
FLT3 Signaling in Disease	1/28	0.5628398967963548	0.8626214663283681	0	0	1.2361190794925734	0.7104718842376364	NRAS
RNA Polymerase III Transcription Initiation From Type 1 Promoter	1/28	0.5628398967963548	0.8626214663283681	0	0	1.2361190794925734	0.7104718842376364	GTF3C5
Synthesis of PC	1/28	0.5628398967963548	0.8626214663283681	0	0	1.2361190794925734	0.7104718842376364	PCYT1A
TRP Channels	1/28	0.5628398967963548	0.8626214663283681	0	0	1.2361190794925734	0.7104718842376364	MCOLN2
Cellular Response to Heat Stress	3/101	0.5667332806512105	0.8637437969072465	0	0	1.0214655810510733	0.5800560746009042	NUP210;RPS19BP1;HSBP1
ABC Transporter Disorders	2/65	0.5679930771756571	0.8637437969072465	0	0	1.0593869731800767	0.5992380551124077	PSMC3;DERL2
RAB Geranylgeranylation	2/65	0.5679930771756571	0.8637437969072465	0	0	1.0593869731800767	0.5992380551124077	RAB6A;RAB33B
Toll-like Receptor Cascades	5/174	0.5740768810636447	0.8637437969072465	0	0	0.9869966055807944	0.5477751732385511	TIFA;LY96;S100A9;SLC15A4;S100A8
PIP3 Activates AKT Signaling	8/281	0.5749713800722581	0.8637437969072465	0	0	0.9773965871526847	0.540925493123154	SUZ12;RRAGA;PSMC3;RHEB;NEDD4;SNAI1;ATN1;LAMTOR2
mRNA Capping	1/29	0.5755790549329783	0.8637437969072465	0	0	1.1919104991394147	0.6583859635257195	POLR2J
Activation of G Protein Gated Potassium Channels	1/29	0.5755790549329783	0.8637437969072465	0	0	1.1919104991394147	0.6583859635257195	GNG5
Acyl Chain Remodelling of PE	1/29	0.5755790549329783	0.8637437969072465	0	0	1.1919104991394147	0.6583859635257195	PLBD1
DAP12 Signaling	1/29	0.5755790549329783	0.8637437969072465	0	0	1.1919104991394147	0.6583859635257195	NRAS
Downstream Signal Transduction	1/29	0.5755790549329783	0.8637437969072465	0	0	1.1919104991394147	0.6583859635257195	NRAS
EPHA-mediated Growth Cone Collapse	1/29	0.5755790549329783	0.8637437969072465	0	0	1.1919104991394147	0.6583859635257195	EPHA7
G Protein Gated Potassium Channels	1/29	0.5755790549329783	0.8637437969072465	0	0	1.1919104991394147	0.6583859635257195	GNG5
Inhibition of Voltage Gated Ca2+ Channels via Gbeta Gamma Subunits	1/29	0.5755790549329783	0.8637437969072465	0	0	1.1919104991394147	0.6583859635257195	GNG5
Negative Regulation of FGFR3 Signaling	1/29	0.5755790549329783	0.8637437969072465	0	0	1.1919104991394147	0.6583859635257195	BRAF
PIWI-interacting RNA (piRNA) Biogenesis	1/29	0.5755790549329783	0.8637437969072465	0	0	1.1919104991394147	0.6583859635257195	POLR2J
The Role of Nef in HIV-1 Replication and Disease Pathogenesis	1/29	0.5755790549329783	0.8637437969072465	0	0	1.1919104991394147	0.6583859635257195	AP2S1
Phospholipid Metabolism	6/211	0.5801316823720459	0.8653806788455021	0	0	0.9762703252032521	0.5315793508523466	PCYT1A;GPAT4;LPCAT2;GDE1;PLBD1;TNFAIP8L2
Cytokine Signaling in Immune System	22/776	0.5813594743601473	0.8653806788455021	0	0	0.9724516862447897	0.527444177212588	IL1RN;CCL22;TNFRSF6B;NUP210;FANCM;LIF;IL5RA;IFIT1;TNF;CXCL2;OASL;BST2;NRAS;PSMC3;IL1B;NEDD4;TIFA;CCL2;TNFSF8;ELOB;NCAM1;ELOC
Collagen Biosynthesis and Modifying Enzymes	2/67	0.5845338273462838	0.8653806788455021	0	0	1.026684350132626	0.5512685374142472	COL27A1;COLGALT1
RNA Polymerase II Transcription Termination	2/67	0.5845338273462838	0.8653806788455021	0	0	1.026684350132626	0.5512685374142472	CHTOP;MAGOH
Degradation of the Extracellular Matrix	4/140	0.5846080702134345	0.8653806788455021	0	0	0.9811723997557501	0.5267067094490427	CAPN14;CAPN5;CAPN3;KLK7
Interleukin-1 Family Signaling	4/140	0.5846080702134345	0.8653806788455021	0	0	0.9811723997557501	0.5267067094490427	IL1RN;PSMC3;IL1B;TIFA
Activation of BH3-only Proteins	1/30	0.5879476028298719	0.8653806788455021	0	0	1.1507507863968187	0.6111838185243033	YWHAH
Activation of Kainate Receptors Upon Glutamate Binding	1/30	0.5879476028298719	0.8653806788455021	0	0	1.1507507863968187	0.6111838185243033	GNG5
Downstream Signaling of Activated FGFR2	1/30	0.5879476028298719	0.8653806788455021	0	0	1.1507507863968187	0.6111838185243033	NRAS
HSF1 Activation	1/30	0.5879476028298719	0.8653806788455021	0	0	1.1507507863968187	0.6111838185243033	HSBP1
Insulin Receptor Recycling	1/30	0.5879476028298719	0.8653806788455021	0	0	1.1507507863968187	0.6111838185243033	ATP6V0A2
Interconversion of Nucleotide Di- and Triphosphates	1/30	0.5879476028298719	0.8653806788455021	0	0	1.1507507863968187	0.6111838185243033	GLRX
MET Activates PTK2 Signaling	1/30	0.5879476028298719	0.8653806788455021	0	0	1.1507507863968187	0.6111838185243033	COL27A1
Regulation of CDH11 Expression and Function	1/30	0.5879476028298719	0.8653806788455021	0	0	1.1507507863968187	0.6111838185243033	SNAI1
Synthesis of Active Ubiquitin Roles of E1 and E2 Enzymes	1/30	0.5879476028298719	0.8653806788455021	0	0	1.1507507863968187	0.6111838185243033	UBE2K
Intracellular Signaling by Second Messengers	9/321	0.5922283760570748	0.8662820392421691	0	0	0.9618405155054369	0.5038726080755813	SUZ12;RRAGA;PSMC3;RHEB;NEDD4;SNAI1;ATN1;LAMTOR2;CAMKK1
Downstream Signaling Events of B Cell Receptor (BCR)	2/68	0.5926270983330237	0.8662820392421691	0	0	1.0110762800417974	0.528984915058769	NRAS;PSMC3
Regulation of APC C Activators Between G1 S and Early Anaphase	2/68	0.5926270983330237	0.8662820392421691	0	0	1.0110762800417974	0.528984915058769	PSMC3;CDC26
Signaling by Receptor Tyrosine Kinases	15/536	0.5985554414292505	0.8662820392421691	0	0	0.9595405660664778	0.49247088124365745	COL27A1;FLT1;HSBP1;BRAF;ACTB;APH1A;TIAM1;NRAS;ABI2;NEDD4;STMN1;AP2S1;ATP6V0A2;FAM83D;POLR2J
Signaling by WNT	8/287	0.5989045077282732	0.8662820392421691	0	0	0.9560775792089719	0.4901361473089965	H2BC12;PYGO2;FZD3;H2AJ;PSMC3;GNG5;AP2S1;ASH2L
Downstream Signaling of Activated FGFR1	1/31	0.5999563042653885	0.8662820392421691	0	0	1.1123350545037292	0.5682902581657453	NRAS
Endosomal Sorting Complex Required For Transport (ESCRT)	1/31	0.5999563042653885	0.8662820392421691	0	0	1.1123350545037292	0.5682902581657453	CHMP6
Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity	1/31	0.5999563042653885	0.8662820392421691	0	0	1.1123350545037292	0.5682902581657453	AP2S1
Interaction Between L1 and Ankyrins	1/31	0.5999563042653885	0.8662820392421691	0	0	1.1123350545037292	0.5682902581657453	ACTB
Negative Regulation of FGFR4 Signaling	1/31	0.5999563042653885	0.8662820392421691	0	0	1.1123350545037292	0.5682902581657453	BRAF
RHO GTPases Activate IQGAPs	1/31	0.5999563042653885	0.8662820392421691	0	0	1.1123350545037292	0.5682902581657453	ACTB
RUNX2 Regulates Bone Development	1/31	0.5999563042653885	0.8662820392421691	0	0	1.1123350545037292	0.5682902581657453	CBFB
Sealing of the Nuclear Envelope (NE) by ESCRT-III	1/31	0.5999563042653885	0.8662820392421691	0	0	1.1123350545037292	0.5682902581657453	CHMP6
Trafficking of AMPA Receptors	1/31	0.5999563042653885	0.8662820392421691	0	0	1.1123350545037292	0.5682902581657453	AP2S1
Transferrin Endocytosis and Recycling	1/31	0.5999563042653885	0.8662820392421691	0	0	1.1123350545037292	0.5682902581657453	ATP6V0A2
